rating,usefulCount,compound,word_count,char_count,numericalCondition,numericalDrugName
2,2,0,69,392,4,424
7,0,2,60,342,4,235
6,41,2,56,324,0,335
8,39,0,68,362,5,326
8,11,2,67,378,1,197
8,4,1,76,434,4,340
7,24,0,72,380,7,350
9,44,2,53,339,5,654
6,0,1,41,217,4,399
9,95,2,74,403,2,103
7,24,0,27,133,8,381
0,43,0,37,245,8,118
2,4,2,69,348,1,559
1,3,2,74,441,4,227
6,42,0,77,449,7,540
8,5,2,32,188,4,154
9,2,2,59,295,4,323
9,25,2,47,236,4,424
9,15,0,54,277,7,350
8,10,2,34,184,4,672
5,7,0,15,81,4,169
9,83,0,38,240,2,259
8,11,2,78,408,6,255
7,87,0,45,264,2,275
2,25,0,87,504,0,664
0,2,0,71,440,4,199
7,4,1,21,108,7,147
9,0,2,20,105,4,235
9,140,2,26,156,3,315
2,0,0,72,447,4,424
1,72,0,45,248,9,506
9,34,2,30,190,4,54
4,7,2,61,329,4,29
9,2,2,76,412,4,399
9,172,2,44,255,4,399
0,4,2,62,342,4,356
4,5,2,50,278,4,29
2,1,0,69,375,4,229
7,168,0,68,368,2,103
8,30,0,71,470,2,502
7,65,2,50,265,9,334
8,13,0,67,438,5,105
7,36,2,84,421,6,576
7,8,2,26,141,5,153
1,10,0,67,401,0,49
0,4,0,28,174,4,226
8,14,2,28,185,1,4
6,8,1,22,131,4,280
9,21,2,30,157,0,664
8,62,2,71,383,5,253
8,11,0,52,307,0,175
7,5,2,47,268,4,235
6,7,0,68,450,5,645
7,5,2,3,15,8,274
7,147,1,44,216,5,109
3,5,0,46,234,4,323
0,20,2,76,448,2,476
7,41,0,62,387,3,315
3,65,0,36,239,5,326
8,1,0,53,289,4,148
9,42,2,50,302,6,224
8,11,2,66,366,4,613
9,51,0,75,418,5,153
7,1,2,57,362,4,229
4,23,2,21,118,4,232
9,3,2,37,184,4,542
8,3,2,54,276,4,565
6,1,0,97,399,4,231
0,0,0,65,370,4,71
9,22,2,45,239,2,668
7,51,2,9,57,5,655
9,0,0,65,392,4,323
6,5,2,67,404,4,614
0,17,0,43,253,0,69
0,2,0,35,187,7,110
9,20,2,64,380,4,340
9,9,2,76,400,6,684
5,14,2,55,302,9,489
8,43,2,49,251,3,317
4,4,0,75,411,4,557
9,5,0,56,304,5,645
8,163,0,66,351,2,275
5,4,0,25,145,4,235
9,5,2,60,319,4,230
0,43,2,77,432,5,499
9,156,0,19,101,7,110
6,72,0,15,109,8,203
5,15,2,60,315,4,399
7,11,2,17,120,1,74
7,1,2,26,147,4,230
8,121,0,59,329,5,665
7,31,0,45,282,5,153
2,8,0,92,490,8,272
8,17,2,69,404,4,231
8,2,2,22,132,1,201
6,3,0,66,424,4,235
7,6,0,32,211,4,424
0,2,0,73,442,4,223
7,26,0,22,113,5,654
4,85,2,33,180,5,662
1,8,2,42,238,4,235
7,110,2,71,393,9,506
7,22,2,58,341,6,354
9,106,2,53,324,7,590
5,13,0,44,262,4,230
9,59,2,21,113,0,22
7,16,2,76,437,4,229
9,42,2,33,194,5,172
8,11,0,35,222,2,309
9,19,2,59,319,1,197
7,56,0,42,232,1,197
8,4,0,24,131,3,134
8,6,2,5,34,4,266
0,26,0,72,452,4,395
0,23,1,12,59,9,490
4,26,2,23,134,5,400
9,5,2,57,284,4,323
9,19,2,24,137,3,680
9,48,0,30,177,1,4
3,2,2,51,289,4,457
0,10,0,75,411,8,581
7,48,0,80,465,3,355
4,21,0,71,431,5,477
3,31,2,44,268,4,431
9,8,2,35,183,4,235
9,16,1,41,246,4,424
9,10,2,25,139,4,169
1,10,0,41,263,4,440
9,32,2,57,326,5,499
8,2,0,72,396,4,235
9,73,2,11,68,6,617
6,46,2,35,216,3,549
2,98,0,42,217,9,506
1,4,0,48,263,4,323
0,5,0,55,292,4,340
7,4,2,43,247,4,170
8,5,0,79,427,4,557
7,19,0,47,246,5,172
9,3,2,53,297,4,232
9,5,2,50,270,4,235
4,9,2,38,234,9,652
3,5,0,7,51,4,229
0,0,2,45,271,4,166
4,1,0,13,85,5,655
1,6,0,71,428,4,671
9,14,2,70,436,5,253
8,3,0,69,409,2,140
8,151,2,16,76,6,348
7,85,2,64,409,5,312
0,11,0,30,173,2,111
7,11,0,71,440,4,323
5,17,2,53,284,4,280
8,2,2,66,373,4,424
9,144,2,39,236,5,109
7,10,0,41,225,6,39
8,7,2,16,91,4,231
8,28,2,47,231,6,627
8,12,2,21,105,8,10
1,2,0,60,340,4,229
4,0,2,70,402,4,229
7,14,2,66,440,4,232
9,18,0,12,88,8,179
1,3,2,41,244,4,231
9,123,2,72,407,2,32
0,1,2,37,215,4,424
4,20,0,37,262,5,666
3,14,2,26,148,6,225
5,1,2,54,334,4,229
0,3,0,16,87,4,613
7,31,2,33,196,5,0
0,0,0,43,259,3,313
2,11,2,16,92,4,230
7,31,0,59,405,5,603
9,15,2,75,371,9,350
7,4,2,49,331,4,170
0,1,0,49,280,4,280
1,1,0,47,237,4,565
9,9,2,11,66,1,605
9,32,2,69,390,1,201
9,14,0,10,52,8,11
9,9,2,26,137,2,499
3,10,2,80,424,4,235
7,6,2,50,278,9,147
6,12,2,74,423,0,664
7,18,0,30,153,4,454
9,6,2,23,138,4,340
0,4,0,49,268,4,199
8,26,0,19,114,0,571
8,0,0,32,185,4,424
2,1,0,37,196,4,424
7,60,0,72,371,7,110
9,113,2,45,267,3,317
5,1,0,31,172,4,424
4,0,2,78,423,1,91
7,13,2,7,37,2,32
0,36,0,44,287,5,441
5,16,2,71,413,4,235
3,10,0,37,200,7,110
9,32,2,71,409,6,38
9,29,0,43,272,1,197
8,30,0,79,414,6,684
5,2,2,26,136,1,91
0,1,2,72,386,1,20
6,4,2,61,338,4,399
9,18,2,82,436,9,490
9,0,2,52,295,4,199
8,66,0,50,300,2,220
9,8,2,53,337,4,331
0,23,0,17,89,7,110
9,190,0,37,203,7,670
9,37,2,54,289,6,259
4,5,2,61,344,0,27
9,62,0,39,216,8,659
0,3,0,80,439,6,354
6,18,0,7,49,5,683
9,41,0,4,29,3,191
9,15,0,24,124,2,668
4,8,2,17,85,5,153
6,2,0,75,464,4,565
9,14,0,64,391,4,675
9,83,2,35,206,5,655
7,101,0,66,398,5,665
7,67,2,20,129,0,141
2,4,0,57,316,4,280
7,52,2,42,262,5,666
1,33,0,39,224,6,225
9,107,0,27,176,2,464
9,30,0,74,426,1,200
7,4,0,43,247,4,323
2,5,0,65,401,4,565
0,11,0,23,113,7,110
1,0,0,13,81,1,20
6,2,2,62,347,4,231
6,17,2,41,263,3,208
3,10,0,43,233,4,360
9,44,0,61,362,2,220
9,13,0,75,457,4,280
9,12,2,43,226,8,412
0,4,2,23,128,7,350
8,141,2,59,361,5,56
9,5,2,32,168,1,215
9,76,2,68,367,9,489
4,15,2,5,24,3,690
3,2,0,76,384,1,20
9,1,2,71,379,4,424
6,2,2,62,336,4,231
9,53,0,7,39,8,10
0,10,0,33,185,9,110
2,4,0,49,266,4,129
8,60,0,23,142,6,195
3,1,2,34,188,4,232
1,2,0,26,162,4,170
9,27,0,72,423,9,334
7,0,2,24,139,4,323
9,26,2,62,342,8,202
9,9,0,30,171,5,253
8,76,2,12,73,8,466
8,7,2,79,433,4,235
2,21,0,20,114,5,326
9,60,2,28,140,9,489
5,4,2,49,261,4,340
0,9,2,69,406,4,457
9,17,2,60,315,9,83
7,89,0,61,332,5,253
5,4,0,45,209,1,559
0,16,0,25,133,2,326
4,3,0,25,130,8,10
0,3,0,58,345,4,368
5,42,2,31,160,7,23
9,24,2,4,22,8,361
9,17,2,39,215,4,231
7,2,0,42,240,4,231
9,27,2,28,166,8,179
6,12,0,54,304,2,111
0,4,0,33,185,4,229
9,11,2,5,25,8,599
9,97,0,65,380,4,148
7,8,2,32,160,4,280
8,88,0,61,343,8,449
9,27,2,9,49,6,38
4,5,0,34,199,4,235
3,19,0,43,235,5,220
2,1,0,80,387,4,235
7,27,2,50,282,0,268
8,75,2,21,122,3,596
9,73,0,66,443,5,109
8,50,0,19,93,8,466
9,5,0,50,283,4,227
6,12,2,14,78,3,164
6,29,0,29,182,4,424
7,5,0,68,376,4,227
6,53,2,37,220,8,405
9,6,2,61,385,4,557
6,10,0,67,354,4,440
7,16,2,46,255,0,57
8,35,2,59,352,4,458
8,24,0,14,99,5,127
3,1,0,50,286,4,35
9,13,0,54,283,4,229
7,1,2,53,285,4,72
8,0,2,39,242,4,232
9,20,2,77,428,4,455
9,66,0,34,198,0,21
9,1,2,68,378,4,399
8,40,0,76,396,9,489
9,3,2,40,243,3,551
0,37,2,55,303,2,103
0,19,0,26,151,4,266
0,3,0,72,424,4,232
8,10,2,64,316,4,507
7,37,2,72,432,4,323
7,8,0,21,131,1,135
9,3,0,21,135,4,323
8,14,2,48,310,4,440
8,21,2,20,110,9,506
5,69,2,75,452,0,387
3,5,0,75,444,4,429
8,0,2,52,329,0,387
8,2,2,66,350,4,583
9,5,0,23,125,1,197
0,50,0,13,66,8,581
9,63,2,55,320,6,603
1,7,0,6,32,8,274
2,3,2,20,110,6,225
3,0,2,64,355,4,474
9,55,0,73,437,2,525
1,8,2,91,422,4,280
9,29,2,68,403,1,290
8,10,0,41,279,4,235
7,6,0,72,399,4,280
9,3,2,56,317,4,311
8,73,2,68,426,5,165
8,20,2,75,411,1,199
2,50,0,68,442,5,645
4,1,2,60,332,4,229
8,7,2,73,438,7,489
7,3,0,30,147,5,551
0,8,0,25,160,8,651
2,0,0,24,135,4,613
1,14,0,7,38,1,290
0,3,0,36,223,4,474
2,2,0,54,322,3,315
8,83,0,35,173,9,83
9,74,0,12,60,3,317
0,0,2,27,148,4,54
8,35,2,71,404,4,235
9,19,0,42,225,8,468
0,8,0,82,450,4,368
9,201,0,13,78,3,313
9,4,0,9,48,4,474
8,31,0,71,368,5,654
9,0,0,57,303,7,670
2,6,0,58,404,4,424
8,36,0,72,405,5,127
8,4,2,75,426,4,280
2,37,0,52,284,5,220
7,2,0,78,441,4,424
0,1,2,61,311,4,199
0,3,0,66,362,4,231
9,26,2,68,434,1,19
5,0,0,75,414,0,664
0,45,0,5,33,6,512
1,2,0,17,91,4,615
1,7,2,58,292,7,489
9,61,0,27,178,8,468
9,25,2,57,346,3,313
7,183,0,70,405,2,111
9,131,2,79,426,5,220
4,18,0,73,430,2,326
9,41,2,7,46,6,684
7,41,2,77,448,2,220
8,11,2,38,222,7,489
8,28,2,55,334,5,208
8,8,2,62,352,4,340
0,25,1,28,160,8,438
1,25,2,68,343,0,268
9,19,2,62,381,4,399
8,53,0,71,383,8,108
9,40,2,77,441,0,175
0,45,0,55,319,6,259
9,115,0,27,149,5,32
7,34,2,49,283,0,175
3,1,2,58,340,4,166
9,4,2,69,360,4,440
2,106,0,61,398,4,166
8,4,0,70,386,4,232
7,22,0,56,306,4,260
4,5,2,58,348,5,551
9,13,2,46,253,1,290
0,1,0,33,175,9,147
2,4,2,38,257,4,391
0,3,0,40,258,1,156
5,0,2,31,172,3,355
0,9,0,32,195,4,323
9,20,2,47,267,9,489
8,8,2,58,305,4,458
1,4,0,19,131,4,97
9,82,2,50,279,7,490
0,49,2,15,78,3,0
8,62,0,84,493,6,400
7,33,2,19,126,3,313
8,19,2,65,355,4,231
9,133,2,67,405,0,665
0,3,2,68,367,4,323
8,21,2,77,429,0,69
9,32,2,4,25,2,400
0,22,2,56,332,5,202
3,9,2,50,302,4,266
1,17,0,78,418,3,680
9,51,2,25,171,3,315
9,1,2,36,190,1,679
9,88,2,16,82,9,489
3,5,0,7,51,4,318
9,10,0,11,76,5,32
4,5,2,52,286,4,232
5,73,2,5,32,3,120
3,3,2,52,284,4,231
5,10,2,56,312,4,227
8,5,2,64,339,4,232
0,2,0,42,270,4,324
0,35,0,74,405,6,82
6,2,2,60,329,4,170
9,19,2,18,92,5,134
8,38,2,50,294,3,355
1,3,0,35,167,4,557
8,31,2,15,74,5,662
6,25,2,69,383,3,191
3,3,2,48,270,4,323
9,9,2,26,129,4,235
9,0,2,50,287,4,235
9,27,2,31,173,3,58
8,0,0,27,183,4,227
0,25,0,10,54,0,146
9,95,0,53,283,2,640
3,70,0,4,26,5,400
9,48,0,35,207,2,502
9,3,2,54,301,4,232
0,3,2,16,71,4,431
2,14,0,49,262,0,49
9,1,2,25,151,4,440
8,11,0,11,48,4,302
4,15,2,47,259,4,340
3,9,2,70,386,4,166
9,5,2,29,187,4,391
9,6,0,64,353,4,235
4,84,2,26,148,8,125
7,18,0,72,353,7,110
9,46,2,39,266,5,645
1,25,1,56,377,5,499
9,119,0,49,288,5,109
9,50,2,48,272,1,201
6,19,2,36,217,4,424
2,15,0,74,419,5,445
4,7,0,48,261,4,199
8,13,0,70,483,5,477
2,3,0,67,366,4,235
8,33,2,44,312,5,134
5,3,0,19,116,2,140
3,17,0,26,151,2,202
8,24,2,55,339,4,424
6,2,2,45,214,4,231
9,41,0,5,33,2,476
9,72,0,74,417,5,220
8,143,2,40,214,6,348
8,4,0,47,253,4,266
8,21,2,46,280,0,176
0,27,0,28,160,5,621
9,241,2,69,408,8,435
0,32,0,35,218,9,490
3,5,0,25,141,4,232
7,3,2,31,172,4,71
8,20,0,26,160,4,280
9,141,0,53,332,8,381
4,1,0,36,199,4,613
4,36,2,14,74,5,683
9,86,2,29,154,5,621
9,13,2,65,345,4,368
2,4,2,45,249,4,235
1,19,1,70,401,6,603
0,2,0,71,368,4,340
2,0,2,79,442,3,355
4,7,0,74,407,1,443
9,10,0,27,135,8,10
9,23,2,50,301,8,308
8,10,2,44,238,9,489
4,11,0,24,118,8,8
4,6,2,74,461,4,292
0,2,0,74,417,1,266
8,27,2,82,414,9,83
0,4,0,56,334,4,199
6,2,0,78,429,4,232
0,2,0,70,368,4,148
6,3,2,59,371,4,424
8,16,1,3,12,0,335
9,45,0,20,96,2,327
9,0,0,41,259,4,231
6,7,2,60,346,4,97
9,64,0,71,428,6,225
9,50,0,64,369,8,497
0,8,2,65,351,4,235
0,2,0,21,161,4,97
9,70,2,33,145,2,177
8,77,2,79,425,3,549
0,21,1,30,151,0,387
8,7,0,70,403,1,20
8,47,2,47,283,5,208
5,8,0,61,355,4,199
3,7,0,52,329,4,671
8,63,2,33,185,5,0
9,47,0,57,339,2,668
9,113,2,70,372,9,23
5,33,0,21,129,7,452
0,6,0,65,380,4,557
0,4,0,32,174,4,344
0,12,0,54,343,0,335
9,164,2,79,483,3,313
8,12,2,71,434,3,509
9,129,2,11,55,7,590
9,44,2,56,325,7,110
7,20,2,46,238,3,680
7,35,2,67,366,2,476
1,43,0,54,298,8,113
7,4,0,17,80,1,19
9,68,2,66,384,5,56
9,36,2,56,288,7,590
7,2,0,13,71,4,235
9,15,0,58,370,4,235
9,14,2,102,635,4,340
1,3,2,19,91,4,340
0,14,0,64,372,9,83
9,78,0,69,417,2,326
0,25,0,66,386,7,147
0,3,0,75,420,2,476
1,11,2,30,175,2,111
9,34,2,6,33,1,290
9,11,0,12,62,8,468
9,13,0,12,71,4,229
8,9,2,33,156,4,227
9,41,0,20,107,9,23
9,23,2,84,459,0,176
0,57,0,38,210,2,657
3,4,0,41,241,4,231
9,3,2,40,218,4,231
9,0,2,37,229,3,317
9,21,2,70,354,5,127
8,95,2,60,397,0,174
8,35,2,6,38,6,603
1,2,0,71,420,4,331
6,14,0,14,100,8,125
8,2,0,74,411,4,391
6,5,2,43,263,4,231
7,15,0,64,374,1,20
9,10,0,43,254,5,134
8,39,2,81,431,0,664
3,12,2,81,432,5,551
9,249,2,49,278,5,386
9,70,0,49,266,6,563
2,19,0,68,322,7,110
8,3,0,71,399,4,311
7,7,0,72,406,4,323
4,11,0,61,402,4,148
4,11,0,21,135,5,109
6,0,0,59,331,4,323
7,31,2,21,122,9,147
8,0,2,18,103,4,614
9,21,2,38,176,1,644
1,25,0,9,43,6,512
7,7,2,77,383,4,235
8,21,0,27,144,3,254
9,13,2,69,408,5,202
7,9,2,6,37,0,21
0,37,2,17,91,4,232
0,5,2,26,136,4,418
7,11,2,58,295,0,335
9,69,2,75,410,5,505
8,66,2,47,322,2,668
8,21,2,24,149,1,215
4,2,0,74,435,4,266
1,7,2,44,257,4,340
8,6,0,39,266,0,49
8,227,2,67,393,8,468
6,67,0,71,374,5,551
3,7,0,44,247,4,424
1,5,0,53,333,4,231
8,7,0,66,384,1,20
4,5,0,52,316,4,344
7,55,2,48,291,8,599
1,1,0,63,385,4,280
9,2,2,45,263,4,542
0,8,2,67,388,8,686
7,40,2,36,241,5,387
6,218,2,27,153,8,633
3,3,0,73,409,4,431
6,11,0,67,419,4,232
9,7,2,45,254,4,368
1,23,0,80,484,4,457
7,2,0,27,160,2,220
4,12,2,75,431,4,323
9,7,0,76,422,5,202
9,98,2,19,108,5,109
8,0,2,56,292,4,231
8,11,2,72,403,1,197
9,26,2,51,283,1,215
9,5,2,26,138,4,399
0,0,2,48,264,4,323
0,14,0,5,33,8,8
6,19,2,64,359,5,253
8,3,2,50,313,4,440
4,0,0,69,386,4,331
6,14,0,15,77,8,14
9,8,2,46,274,4,229
9,19,0,68,377,4,399
8,8,2,26,158,4,457
9,30,2,19,117,3,689
7,9,2,9,55,8,599
4,0,0,13,64,4,557
4,33,2,73,410,6,43
9,93,0,19,112,2,177
8,51,0,68,364,5,509
7,13,2,50,275,2,172
7,33,2,14,64,7,591
0,20,1,2,7,6,532
7,4,0,72,429,4,311
2,23,2,18,108,5,326
7,46,2,68,425,1,564
9,12,0,16,79,9,489
9,12,2,45,223,9,489
9,6,1,20,125,4,424
8,0,0,36,204,4,424
1,5,2,67,395,4,399
8,3,0,53,315,2,220
5,10,0,63,400,4,148
5,12,2,5,37,5,153
9,42,0,10,58,5,668
4,2,0,27,153,4,232
5,1,0,49,289,3,680
2,42,2,74,389,6,576
9,4,0,24,140,4,671
8,0,2,15,86,4,280
9,18,2,50,299,4,356
0,9,2,49,255,4,235
9,1,2,71,340,4,424
5,2,0,22,124,4,170
6,3,0,75,386,4,235
9,1,0,42,233,4,323
7,9,2,78,418,4,458
1,14,2,56,293,4,424
7,23,0,70,389,3,191
9,261,2,71,404,2,103
7,1,2,51,319,4,229
6,4,2,78,407,1,559
9,15,0,79,482,1,4
8,70,0,36,183,7,506
0,35,0,71,482,5,253
9,8,2,25,145,1,20
4,2,0,42,262,4,424
5,7,0,58,336,1,201
7,10,2,47,279,4,235
8,33,0,54,318,3,317
7,54,2,66,379,3,164
7,30,2,72,418,1,20
9,4,2,58,342,4,232
0,2,2,45,296,4,233
2,4,2,70,362,4,266
8,5,2,75,451,4,331
7,8,2,35,205,4,231
5,2,2,63,323,4,424
6,18,2,27,145,4,340
3,1,0,75,424,4,235
0,10,0,17,117,3,0
6,0,2,57,331,1,672
8,7,0,12,76,7,489
0,12,1,46,255,7,490
8,42,2,65,368,2,275
0,30,0,57,327,4,399
7,4,2,68,374,4,453
3,2,2,79,407,4,424
8,0,2,17,120,1,574
8,1,0,67,387,4,323
4,10,0,67,399,4,229
9,3,0,67,382,4,235
8,46,0,26,123,5,134
9,19,2,54,301,0,335
8,0,2,38,190,4,229
9,43,2,54,290,7,147
7,15,0,13,77,8,25
9,7,2,32,172,4,231
4,26,0,59,361,5,645
1,10,0,56,308,4,424
6,34,2,72,415,5,621
7,111,0,79,443,8,108
2,16,0,30,165,5,315
7,43,0,20,83,8,599
4,1,0,58,299,4,311
0,7,0,67,377,4,424
4,14,2,73,428,4,227
0,2,0,34,194,4,297
0,6,0,46,252,2,111
9,50,2,54,264,9,23
9,14,2,9,56,1,290
0,10,0,19,109,1,156
9,23,2,27,161,8,10
9,55,2,46,224,9,489
9,14,0,35,206,6,189
8,0,0,72,420,4,399
9,94,2,23,107,7,350
4,32,0,23,117,6,198
9,5,2,33,194,7,489
8,16,0,19,116,8,273
3,3,2,6,21,5,0
8,11,2,19,100,8,10
0,3,0,44,243,4,149
8,24,2,75,419,9,489
9,67,0,86,459,2,140
0,17,0,26,146,5,551
8,15,0,76,411,4,235
0,12,0,39,240,4,368
7,14,0,26,150,2,140
2,4,2,37,197,4,424
3,13,0,17,88,8,359
7,4,2,42,252,4,266
9,11,0,25,150,2,220
9,4,2,15,101,4,71
9,66,0,60,380,5,476
8,33,0,62,378,9,147
0,8,0,23,118,6,555
9,11,2,55,298,8,11
9,19,0,57,315,8,374
9,7,2,11,49,2,310
9,38,0,79,419,2,32
9,33,0,53,361,8,202
7,3,2,52,287,4,235
9,4,2,71,358,0,175
0,5,0,48,265,4,429
0,25,0,72,438,6,603
1,1,0,75,434,5,645
9,55,2,38,190,7,506
9,11,0,69,381,0,526
8,113,2,74,396,5,662
0,12,0,41,248,4,340
3,30,2,30,185,7,378
9,20,2,23,137,6,627
8,4,0,50,263,1,215
7,56,2,44,215,6,517
0,43,0,6,37,8,581
0,14,0,78,445,2,208
9,2,2,59,339,4,227
8,0,0,32,196,4,280
3,17,0,34,219,5,551
9,36,2,24,124,6,445
9,0,2,50,317,4,424
0,9,0,51,296,5,220
0,19,0,70,414,9,147
8,12,2,60,377,4,340
9,7,2,9,55,4,235
4,3,0,50,254,4,266
9,21,2,17,94,9,334
3,26,2,45,245,4,280
9,124,2,43,243,5,662
2,5,0,47,275,4,368
9,2,2,1,9,5,645
9,2,0,17,88,4,323
0,5,0,27,143,4,368
7,3,2,46,261,4,199
8,0,0,55,289,1,232
9,7,0,75,424,4,229
9,70,2,29,170,8,439
9,2,0,21,94,4,311
9,17,0,42,200,9,489
8,29,2,23,131,9,23
9,42,2,29,184,0,286
9,1,2,11,56,1,91
8,18,0,34,215,5,153
0,12,0,49,240,4,360
9,65,0,24,125,5,253
4,64,0,33,210,2,477
7,20,0,35,225,4,391
9,24,2,50,317,1,18
3,10,0,62,420,8,430
0,4,2,11,85,4,424
2,1,0,62,344,4,424
6,13,0,82,496,5,172
6,40,0,17,88,5,153
7,7,0,21,133,2,668
7,11,2,70,396,4,35
9,6,2,1,10,7,288
1,1,0,33,181,4,227
9,92,2,62,310,1,290
7,9,2,26,146,1,18
6,7,0,72,428,4,97
4,10,2,23,149,5,445
1,33,0,49,260,4,368
3,16,0,72,360,0,664
1,20,0,55,323,0,49
9,45,2,79,387,7,23
3,1,0,21,129,4,170
0,17,0,41,224,4,431
9,43,0,80,441,7,110
9,11,2,99,576,1,138
6,17,0,33,191,0,664
8,21,1,11,70,2,140
2,3,0,44,257,4,29
9,161,0,51,275,2,259
7,7,2,67,397,4,199
6,30,0,66,377,5,134
0,34,0,58,315,4,323
1,10,0,35,229,4,687
0,5,2,43,271,4,404
9,9,0,71,398,4,323
1,1,0,29,178,4,323
3,2,2,79,407,4,235
2,11,0,69,388,4,235
8,159,2,15,82,6,588
0,1,0,27,133,1,231
5,10,2,49,285,5,172
5,2,0,50,292,4,557
7,25,0,69,422,5,400
8,14,0,61,335,1,4
8,41,2,60,345,3,58
6,92,0,20,122,3,549
9,17,2,70,416,4,231
6,0,2,56,315,4,231
8,7,2,66,362,1,215
0,13,2,42,201,3,315
8,30,2,17,113,3,56
2,3,0,33,198,4,166
9,29,0,72,460,8,361
9,13,2,1,4,5,202
0,5,0,331,1881,1,290
0,15,0,67,348,5,109
8,37,2,47,264,7,590
5,2,2,51,273,4,71
0,18,0,18,131,0,387
8,25,2,51,315,2,502
7,95,2,60,312,0,335
1,2,0,58,317,4,129
2,4,2,37,216,8,11
9,45,2,61,321,9,23
0,3,0,37,190,4,431
0,14,0,31,174,7,540
9,31,2,22,154,5,153
8,115,0,69,428,5,253
0,0,0,12,83,6,674
2,20,0,48,233,8,438
3,3,2,42,190,4,424
9,1,2,29,150,4,280
7,61,2,45,261,6,563
9,60,2,36,187,2,177
0,10,0,70,408,2,144
8,89,2,32,171,7,452
2,15,2,35,194,3,689
5,0,0,55,329,4,280
9,19,0,81,471,0,571
7,11,2,45,237,8,430
7,12,2,43,257,0,387
7,66,0,69,406,2,326
6,29,2,31,163,3,191
9,85,2,66,391,5,665
9,94,2,36,208,9,83
0,33,0,63,393,6,82
7,29,2,41,231,1,564
6,12,2,43,260,2,220
3,2,0,61,323,4,235
9,36,0,69,425,7,540
9,37,0,65,315,2,32
8,6,2,2,10,8,246
7,1,2,59,283,4,280
3,12,0,67,386,4,672
9,5,2,4,22,6,189
9,7,2,69,393,4,323
7,7,0,64,366,4,231
0,0,0,67,418,4,199
9,10,2,82,443,7,486
4,2,0,63,386,4,231
8,40,2,51,284,9,110
4,19,0,58,366,3,509
8,3,2,24,109,4,424
5,0,0,68,440,4,280
8,22,2,8,33,5,208
9,35,0,52,306,5,43
6,16,0,53,288,5,253
4,7,0,58,308,7,334
0,15,2,45,253,2,476
6,9,2,35,189,7,489
0,15,0,54,328,3,355
5,15,2,60,315,4,323
2,2,0,64,372,1,266
9,65,0,61,361,2,309
0,0,2,32,176,4,687
8,0,2,46,245,4,323
7,53,0,73,387,0,268
8,5,0,72,377,4,323
8,7,2,23,123,4,431
8,3,2,29,155,4,235
0,26,0,22,127,6,603
8,18,2,7,56,0,174
9,8,2,44,235,8,277
7,42,2,63,366,0,664
8,19,0,67,380,4,297
8,5,2,21,119,4,235
7,4,2,20,121,4,280
9,33,2,18,87,5,134
8,36,0,61,411,2,326
9,5,2,35,220,4,170
6,5,0,47,292,2,220
8,66,2,74,410,9,506
5,41,0,56,281,8,274
8,21,2,43,234,6,576
1,5,0,53,312,4,614
7,25,2,78,511,0,69
7,35,0,36,225,8,259
6,12,0,19,145,8,14
3,23,2,12,85,3,550
9,31,2,3,22,0,21
4,12,0,29,181,4,229
5,3,0,24,144,8,283
9,15,2,31,184,4,453
9,102,0,74,439,2,259
8,5,2,28,158,4,340
0,55,0,47,286,5,621
3,7,0,18,91,4,671
9,135,2,74,423,9,506
8,3,0,57,328,4,229
0,83,0,79,454,7,596
9,263,2,34,187,5,220
4,11,2,52,278,1,199
9,117,2,79,416,7,83
8,8,2,31,201,4,229
1,3,2,44,264,4,565
5,102,0,76,420,5,551
0,3,0,66,330,4,280
0,3,0,76,459,4,148
0,8,0,72,438,4,331
6,7,2,30,179,3,315
7,3,2,14,83,1,197
9,50,0,76,412,9,23
7,56,2,78,403,5,220
5,24,0,16,97,4,340
7,2,2,46,243,4,227
5,16,0,67,370,0,22
0,26,0,52,276,6,684
0,5,0,46,271,4,230
7,3,1,71,401,4,232
9,161,2,88,502,2,326
8,5,2,71,402,4,231
6,1,2,20,98,0,387
9,19,2,32,180,4,235
8,0,2,8,49,4,440
9,41,2,18,98,8,161
9,18,2,50,299,4,229
0,22,0,63,351,5,207
7,0,2,44,236,4,166
7,6,2,31,174,4,29
4,7,1,53,286,4,227
8,45,0,41,278,5,56
9,64,2,21,114,8,581
5,7,0,9,52,4,227
9,21,0,84,438,0,335
8,50,2,12,86,3,313
3,2,2,39,226,5,662
9,45,2,54,300,0,176
9,3,2,34,187,1,215
9,20,2,48,234,1,199
6,0,0,37,224,4,235
9,16,2,31,164,7,334
8,2,2,34,178,5,253
0,5,0,69,393,4,455
9,7,2,52,296,4,280
0,26,0,74,424,2,326
8,140,0,53,311,2,645
8,25,2,34,205,4,149
0,12,0,33,176,7,110
9,31,0,17,111,3,315
1,9,0,8,55,3,120
9,87,2,7,44,7,350
3,1,0,72,384,4,167
8,78,2,53,366,3,355
8,22,0,78,430,5,655
7,1,0,43,281,4,379
9,46,0,45,225,2,349
7,43,0,64,369,4,344
6,18,2,18,107,1,88
8,333,0,25,138,3,313
7,18,2,37,180,6,38
4,59,0,33,177,8,15
9,105,0,55,290,5,207
3,18,0,48,254,5,645
9,15,2,44,239,6,508
9,18,2,71,433,4,399
6,34,0,78,398,6,400
0,3,2,15,84,4,235
7,0,0,69,386,4,513
9,18,2,67,330,4,292
8,5,2,38,204,4,232
7,56,2,81,432,7,110
7,40,0,66,421,3,313
6,1,0,77,373,4,323
