usefulCount,compound,rating_binary,word_count,char_count,numericalCondition,numericalDrugName
0,2,1,57,339,4,227
21,0,1,52,302,4,72
1,2,1,27,162,4,235
8,0,1,62,441,6,38
53,0,1,54,332,5,109
19,2,1,41,216,4,227
19,2,0,69,427,5,0
2,2,1,71,364,4,129
4,0,0,56,329,4,266
17,0,1,50,280,0,175
2,0,1,39,172,4,231
9,2,1,67,384,1,91
48,0,1,62,362,5,568
15,2,1,44,265,8,633
2,0,0,28,150,4,231
28,2,1,39,229,1,290
10,2,1,42,252,2,103
44,2,1,50,260,9,489
18,0,1,31,169,4,231
29,0,1,70,398,0,526
23,2,1,31,182,3,120
17,2,1,73,365,4,231
60,2,1,31,151,7,486
68,0,1,22,121,3,313
40,2,1,47,243,7,147
7,1,1,36,196,1,574
2,2,1,63,323,4,235
59,2,1,37,180,9,540
0,2,0,15,85,4,229
12,2,1,45,224,9,83
6,2,0,69,399,4,443
9,2,0,75,397,6,82
6,0,1,74,428,3,315
26,0,1,45,281,0,335
5,2,0,35,199,4,613
15,2,1,45,232,4,235
5,2,0,73,385,4,395
60,2,1,87,541,0,69
32,2,1,23,121,1,196
4,0,0,26,150,4,232
4,2,1,48,288,4,169
23,2,0,31,190,4,229
5,1,0,42,187,4,280
1,2,0,69,417,4,424
21,0,0,76,421,5,666
23,2,1,82,402,1,183
5,2,1,29,143,4,424
21,2,1,30,176,6,684
28,2,1,22,122,0,664
19,1,1,2,12,0,21
6,2,1,66,343,4,235
39,0,0,10,69,8,275
8,0,0,57,348,4,656
6,1,0,18,100,8,186
8,0,1,46,277,5,134
2,2,0,81,426,4,199
3,0,0,75,420,2,477
1,0,1,68,399,4,235
1,0,1,34,200,6,603
1,2,1,54,319,4,170
20,0,1,60,328,4,323
40,2,1,77,441,0,258
6,2,1,60,346,4,235
25,0,0,36,188,6,82
204,2,1,33,159,5,505
12,2,0,23,126,4,457
15,0,1,17,104,4,231
3,2,1,68,377,4,232
19,0,0,16,115,5,315
5,2,0,41,233,4,280
8,2,1,11,60,0,146
7,0,1,64,342,7,147
85,2,1,4,33,5,400
11,2,0,49,303,9,350
152,2,1,56,304,0,664
22,0,0,67,373,5,645
8,0,0,62,328,4,97
16,2,1,49,278,3,509
8,0,1,67,377,4,458
6,0,0,65,349,4,399
6,2,1,49,303,4,170
11,0,1,62,330,8,438
93,2,1,19,113,0,21
7,2,1,47,251,4,614
3,0,1,51,277,4,148
55,0,1,70,422,8,43
3,2,0,68,388,4,495
65,0,1,76,433,3,595
1,2,1,6,26,0,236
16,2,1,61,367,4,440
12,2,1,33,182,4,235
81,0,0,22,140,5,153
13,2,0,1,5,8,599
0,2,1,14,84,4,344
1,0,0,21,136,4,200
156,0,1,23,144,8,449
2,0,0,35,201,4,424
11,0,1,34,159,4,673
64,0,0,44,282,8,633
4,1,0,24,117,4,542
4,0,0,46,253,4,231
9,2,1,10,67,4,292
87,2,0,58,323,5,655
24,2,1,75,364,5,220
15,0,1,72,460,4,148
8,2,1,23,133,6,38
42,2,1,68,357,7,110
2,2,1,72,392,4,391
85,2,1,73,394,3,355
7,2,1,39,204,4,235
10,0,1,49,277,4,424
5,0,0,24,151,4,395
34,1,1,32,198,4,231
69,2,1,51,312,0,387
19,2,1,13,74,4,235
0,0,1,41,220,4,71
11,2,1,40,232,4,675
10,0,0,61,366,5,499
0,0,1,60,322,4,235
6,2,0,50,295,7,133
70,2,1,69,383,7,147
82,0,1,73,485,2,326
0,1,0,61,383,4,241
21,0,0,3,24,3,164
5,2,1,67,383,4,368
7,0,0,64,367,4,229
33,2,1,58,391,3,355
34,2,1,61,360,5,662
19,2,1,46,250,6,588
5,0,0,84,471,4,231
4,0,1,78,389,4,431
12,2,0,164,923,4,399
9,2,1,71,367,1,397
41,2,1,41,246,6,509
9,2,1,18,100,4,231
72,1,1,15,94,6,259
21,2,1,21,103,2,309
2,0,1,53,300,4,129
9,1,1,26,142,8,416
18,0,0,41,205,8,633
6,2,1,52,294,2,220
59,2,1,45,239,6,464
0,0,0,45,279,4,231
22,0,1,78,423,1,4
58,2,1,62,334,0,22
28,2,1,28,159,3,680
10,0,1,53,300,6,588
3,0,1,27,129,4,235
10,2,1,74,429,4,148
2,2,1,10,53,4,297
1,2,1,47,230,4,199
100,0,1,68,434,5,220
11,2,1,76,480,4,232
13,2,1,75,439,1,78
8,0,0,68,367,5,253
14,2,1,51,304,5,127
16,2,1,20,122,4,232
44,2,1,42,245,5,172
68,0,1,6,41,5,683
12,0,1,75,476,5,326
6,0,0,69,384,1,91
85,2,1,41,211,7,350
7,0,0,7,28,6,354
26,2,1,15,78,6,588
22,2,1,69,382,4,455
7,2,1,47,272,4,227
9,2,1,81,423,4,474
2,0,0,76,395,7,147
5,2,0,55,322,4,231
12,2,0,65,358,4,280
4,0,0,49,303,4,72
2,0,1,70,394,4,323
16,2,1,44,226,9,506
18,2,1,58,404,6,354
5,0,0,23,143,4,343
43,2,1,67,437,8,660
121,2,1,71,395,3,355
32,2,1,66,380,0,526
4,2,1,19,96,4,229
15,2,1,11,66,3,689
4,0,1,36,192,8,468
7,2,0,27,145,6,189
6,1,1,47,275,4,331
82,2,1,72,408,6,603
121,2,1,17,99,3,313
0,2,0,86,455,4,323
13,0,1,65,391,5,253
4,2,1,80,432,4,235
200,0,0,56,335,4,235
1,2,1,70,383,4,231
27,2,1,30,152,6,38
25,0,1,40,259,5,551
5,0,1,35,182,5,32
136,2,1,35,187,2,400
2,0,1,64,365,4,323
2,0,1,72,376,4,54
50,0,1,117,731,5,551
269,2,1,13,78,5,665
19,2,1,52,286,2,326
69,0,1,66,388,3,191
35,0,1,67,377,8,112
1,0,1,54,327,4,229
16,2,1,15,75,5,521
33,0,0,72,439,5,505
256,1,1,70,320,8,648
123,2,1,38,221,5,326
62,2,1,36,181,0,49
47,0,1,21,113,2,348
25,2,1,47,236,4,235
30,2,1,47,283,1,3
25,2,1,46,236,4,229
7,0,1,42,217,4,323
33,0,1,36,188,9,489
70,2,0,26,130,6,674
9,2,0,22,126,0,571
46,0,1,53,303,5,109
119,2,1,62,372,3,355
5,2,1,26,141,6,39
4,0,0,47,259,4,219
36,2,1,41,228,1,183
32,2,1,11,56,4,266
12,0,0,11,63,4,323
11,0,0,9,73,5,499
28,2,1,82,407,1,91
11,0,1,60,369,4,453
17,2,1,47,265,3,509
14,2,1,45,223,1,199
9,0,1,69,375,4,673
29,0,0,20,155,6,509
5,0,1,47,258,4,424
5,2,1,46,260,4,424
7,0,1,74,438,4,424
1,1,1,3,15,4,424
4,0,0,24,130,4,368
24,0,1,63,337,2,220
5,0,0,30,162,4,114
5,0,1,56,313,4,424
2,2,0,58,351,4,614
3,2,0,47,264,4,344
23,2,1,67,404,0,387
1,0,1,36,198,1,605
13,1,1,10,49,9,489
81,2,1,71,379,1,199
62,2,1,46,260,3,355
28,2,1,11,71,8,481
15,2,1,44,241,4,368
18,2,1,35,203,1,215
5,2,1,62,335,4,231
5,2,0,53,301,1,197
4,0,1,23,97,4,399
1,0,0,26,168,5,602
8,0,1,31,180,4,72
19,2,1,72,419,2,668
13,0,1,73,409,1,232
32,0,1,56,291,5,668
14,2,0,21,102,8,430
12,0,1,66,435,0,664
12,2,1,61,353,0,236
77,2,1,50,283,9,83
21,0,1,10,51,8,11
4,0,1,24,157,4,356
41,0,1,20,106,4,395
13,2,1,69,415,1,88
21,0,1,11,85,0,664
6,1,0,60,367,4,235
26,2,1,21,132,3,441
21,0,1,40,227,5,422
7,0,1,64,378,4,673
29,2,1,27,179,4,235
0,2,0,70,358,4,231
0,2,1,75,416,1,183
6,0,1,38,203,4,614
23,2,1,44,282,7,110
6,2,1,61,372,4,170
2,2,1,14,70,4,231
39,0,0,66,405,5,667
10,2,1,16,91,1,215
6,2,1,77,416,4,424
34,2,1,62,363,5,253
0,2,1,56,288,4,455
20,0,0,46,272,4,232
26,0,0,40,206,5,621
5,2,1,76,414,4,235
0,2,1,69,420,3,315
14,2,1,23,141,1,290
7,2,1,30,175,9,489
42,2,1,62,321,5,202
4,2,1,70,361,4,565
27,2,1,22,115,5,207
6,0,0,35,183,4,199
33,2,1,53,284,9,506
48,2,1,30,162,7,489
2,2,1,25,122,4,440
12,2,1,19,93,4,340
35,2,1,26,131,4,424
20,2,1,16,74,0,257
4,2,1,8,33,7,489
8,2,1,46,246,9,489
10,0,0,58,327,4,323
1,0,1,14,71,5,499
14,2,1,53,250,9,652
4,2,1,40,226,6,684
57,0,1,26,150,5,253
7,2,1,43,248,4,424
20,2,1,10,55,8,179
2,0,0,35,172,1,391
18,2,1,66,388,5,499
3,0,0,72,360,4,266
0,0,0,67,351,4,431
3,0,0,23,146,8,14
8,0,1,62,363,4,227
15,2,1,32,207,4,230
3,2,1,40,228,4,231
12,2,1,67,361,1,199
12,0,0,19,111,9,506
16,2,1,76,481,1,18
0,0,0,38,201,4,331
36,0,1,21,131,2,68
60,0,1,47,263,5,662
2,0,0,56,322,4,170
85,0,1,53,289,7,100
50,0,0,53,323,5,621
10,0,1,64,374,5,551
16,2,1,66,353,5,499
2,2,1,61,333,4,231
2,2,0,38,191,4,399
13,2,1,22,124,8,599
51,2,1,63,334,7,110
21,2,1,41,263,4,431
77,0,0,43,216,6,43
114,0,1,71,348,2,275
91,2,1,4,22,7,350
18,2,1,62,453,0,176
17,2,1,35,214,5,172
26,2,0,46,238,5,134
18,2,0,63,362,1,156
28,0,1,35,197,0,335
8,2,1,50,269,4,440
0,0,1,22,148,4,324
37,0,0,63,340,2,326
2,0,1,63,387,4,612
0,0,1,64,453,2,202
7,1,1,10,59,7,490
8,2,1,76,473,1,605
14,2,1,52,282,5,134
9,2,1,47,276,4,231
10,0,0,41,261,4,231
0,2,0,73,405,4,148
44,2,1,30,201,0,21
142,2,1,39,262,0,176
10,2,1,59,317,4,227
93,2,1,50,272,0,69
9,2,1,25,135,8,11
5,2,1,58,314,4,148
80,0,1,16,88,7,595
11,0,0,36,205,3,315
40,2,1,83,456,8,466
147,2,1,80,429,9,489
7,2,1,76,443,4,231
9,2,1,38,278,0,49
35,2,1,73,449,5,655
9,0,1,59,341,8,599
29,2,1,36,186,5,326
10,2,1,45,243,4,231
11,2,1,44,231,0,664
15,2,1,76,427,4,231
54,0,1,77,488,2,326
45,2,1,2,17,2,668
19,2,0,27,143,2,111
72,2,1,80,468,9,110
21,2,1,31,187,8,359
0,2,0,27,148,4,170
16,2,1,12,73,4,229
26,2,1,68,416,0,664
3,0,1,10,68,4,229
86,2,1,16,102,6,400
8,0,1,49,301,4,671
2,2,1,43,222,4,424
13,0,0,70,421,4,227
9,0,0,32,195,4,399
30,2,1,43,250,2,32
25,0,0,66,403,0,159
2,2,0,28,151,4,229
7,2,1,5,30,8,203
1,2,0,67,343,4,231
9,0,0,38,229,4,567
6,0,0,62,355,4,235
7,0,1,34,171,8,7
3,2,1,4,18,4,613
2,0,0,29,155,5,645
1,2,0,62,342,4,344
19,2,1,37,221,2,111
3,0,0,19,98,6,674
0,2,0,61,373,4,235
3,2,1,68,360,5,645
5,0,0,21,111,6,38
2,2,0,27,160,3,319
10,0,1,50,258,9,489
28,0,0,73,443,4,344
40,2,1,68,372,5,109
7,2,1,141,797,4,557
20,2,1,18,95,2,140
40,0,0,25,152,7,110
33,0,1,67,402,9,350
80,0,1,60,323,3,191
16,2,0,11,56,7,110
167,1,1,57,270,7,452
11,2,1,45,271,4,260
44,2,1,68,379,5,551
33,2,1,44,258,4,200
20,0,1,63,412,3,191
23,0,1,59,335,9,83
8,2,1,61,332,4,229
17,2,0,14,69,8,308
30,0,0,61,370,3,596
23,2,1,70,420,4,565
196,0,1,71,416,2,477
7,0,0,37,175,4,424
38,0,1,74,370,2,348
9,0,1,68,339,1,605
18,2,1,68,412,0,176
38,2,1,50,307,0,22
7,2,0,60,352,4,230
1,0,1,69,397,4,557
12,0,1,49,267,4,166
22,0,1,23,154,5,645
33,0,1,79,460,2,326
205,2,1,281,1613,5,476
15,2,1,30,171,7,147
52,2,1,62,379,3,140
4,0,0,20,130,4,613
14,0,1,73,376,4,399
3,2,1,68,403,4,235
12,2,1,41,211,4,231
3,0,1,7,41,8,61
107,0,1,42,244,0,401
7,0,0,63,430,9,489
2,0,0,71,407,4,323
1,0,1,79,401,4,231
3,2,1,49,302,4,227
16,2,1,74,438,1,156
38,2,1,78,445,0,159
12,0,0,19,135,7,147
22,0,0,74,420,5,621
75,0,0,14,68,6,554
12,2,1,63,370,4,340
9,2,0,70,376,4,166
1,0,0,10,54,4,280
3,2,0,62,381,4,231
4,0,0,60,329,4,235
17,2,1,3,16,2,140
51,0,0,28,175,7,110
7,2,1,56,319,4,235
20,0,1,26,156,4,565
25,2,1,3,18,8,468
37,2,0,44,262,0,49
21,2,1,74,414,9,489
3,2,0,38,197,4,297
140,2,1,82,513,1,564
92,0,1,56,315,5,326
143,0,1,24,114,7,486
0,0,0,51,259,4,323
11,2,1,13,83,0,49
124,0,1,73,403,6,603
0,2,1,22,107,4,262
17,2,1,22,113,4,229
2,2,1,13,69,4,399
87,0,1,45,318,3,315
11,0,1,76,465,4,148
66,2,1,68,363,2,309
7,0,0,68,375,4,230
21,2,1,20,98,9,489
0,1,1,65,358,4,280
7,2,1,69,371,4,235
16,0,0,35,198,4,395
85,0,0,58,342,5,165
44,0,0,20,137,5,134
4,2,0,42,215,1,20
30,2,1,44,247,6,532
45,0,1,60,387,5,208
25,2,1,4,21,6,259
18,0,0,60,366,5,53
9,2,1,18,108,5,105
36,2,1,13,78,6,512
1,0,0,30,208,4,229
2,1,0,39,226,4,280
21,2,0,29,157,6,576
16,0,0,61,363,4,230
16,2,1,60,328,9,147
18,0,0,9,57,3,58
47,0,1,72,394,5,551
23,2,1,32,153,5,665
5,0,0,66,364,4,513
17,2,0,70,397,4,232
187,2,1,55,332,6,140
74,0,1,19,119,8,259
147,2,1,43,247,5,683
22,0,0,4,30,3,680
5,0,1,54,252,7,110
16,0,0,36,217,5,683
23,2,1,68,355,1,215
32,0,1,72,412,0,49
8,0,1,51,256,4,455
40,0,1,76,466,5,645
26,0,1,34,185,1,290
75,0,1,15,87,2,309
6,0,1,57,344,4,231
0,0,0,25,146,2,153
15,0,1,17,99,9,490
8,2,1,58,295,4,458
1,2,0,68,391,2,172
3,2,0,66,409,4,148
12,2,1,67,361,4,614
32,0,0,36,228,6,603
0,2,1,73,435,4,440
1,0,0,39,214,4,235
3,2,0,32,203,4,229
16,2,1,25,148,4,227
2,2,0,50,286,4,611
9,2,1,17,105,4,29
33,0,1,72,404,9,83
24,0,0,34,179,5,220
8,0,0,91,470,4,323
30,1,1,74,431,0,571
13,2,1,72,403,4,235
1,0,0,31,171,4,262
18,2,1,33,188,4,231
4,0,1,74,432,4,557
1,0,1,47,254,4,323
32,2,1,75,406,5,134
51,0,1,21,118,5,134
35,0,0,52,294,5,202
19,0,0,55,319,1,290
27,1,0,16,108,8,126
12,2,0,35,214,4,565
70,0,1,81,463,5,109
67,0,1,72,407,2,220
182,2,1,16,74,9,23
79,2,1,50,260,5,326
7,2,1,67,446,5,662
17,0,0,59,399,0,174
8,2,1,80,463,1,183
22,2,0,59,314,2,275
6,2,1,64,367,4,235
47,0,1,42,252,2,477
96,0,1,71,374,9,350
9,1,0,30,165,9,147
5,0,0,63,396,5,499
46,0,1,9,64,2,309
22,2,0,56,293,6,576
7,0,0,16,78,3,120
25,2,0,59,327,6,684
26,0,0,52,276,6,38
0,2,1,81,414,4,455
27,0,1,16,96,6,140
14,2,1,54,278,4,368
97,2,1,50,324,3,620
7,2,1,65,395,2,32
9,0,0,59,298,2,275
1,0,1,74,452,4,232
73,0,1,55,360,6,588
92,2,1,62,320,5,153
12,0,1,68,367,2,220
5,2,1,47,263,1,201
133,2,1,61,340,2,259
8,0,1,61,372,4,431
108,0,1,25,142,5,665
2,2,1,61,391,4,424
7,2,1,80,428,4,474
13,0,1,68,439,1,4
7,2,1,17,84,1,197
19,2,1,64,359,5,505
11,2,1,66,347,4,424
33,0,0,73,449,5,662
28,2,1,72,425,4,232
57,2,1,57,315,4,230
9,0,0,22,102,1,673
14,2,1,21,118,4,235
17,2,1,31,178,6,603
5,2,1,34,195,4,170
7,2,0,69,394,7,110
8,0,0,52,251,4,323
15,0,0,20,119,5,202
8,2,1,69,370,6,684
26,0,0,60,330,3,191
70,2,1,33,159,8,497
19,0,1,15,71,9,652
1,0,0,37,192,4,230
6,2,0,75,481,4,231
22,0,1,61,384,3,509
22,0,1,73,397,2,140
1,0,0,77,406,4,297
5,0,0,34,170,4,542
35,0,1,65,390,4,260
81,0,1,72,446,2,502
2,0,0,32,167,4,231
50,2,1,49,335,5,254
2,0,0,51,249,4,673
20,0,0,27,148,4,231
11,0,0,32,184,2,111
6,0,0,66,404,4,431
7,0,0,48,279,4,495
9,2,1,68,396,1,70
24,0,0,23,145,4,227
2,0,0,16,89,4,331
39,2,1,49,272,1,232
3,0,0,71,415,4,395
33,1,1,29,162,4,148
108,2,1,61,345,5,109
2,0,1,62,330,4,235
52,0,1,50,286,5,551
135,2,1,28,143,9,83
18,0,0,15,79,5,662
3,2,1,7,36,2,32
16,2,1,43,256,4,404
15,0,1,24,128,8,437
2,0,0,19,115,8,581
8,0,1,65,425,5,220
3,0,0,40,226,4,232
27,0,1,36,192,2,153
13,1,0,4,27,1,194
20,0,0,66,358,5,207
62,0,1,49,301,3,355
82,2,1,69,385,9,350
170,2,1,66,374,0,286
3,0,0,71,383,4,235
2,0,0,37,215,4,235
36,0,0,62,342,1,232
14,0,1,79,424,7,147
116,0,1,76,456,8,43
7,0,0,15,80,4,368
2,2,1,35,201,4,440
19,2,0,38,227,4,200
23,0,1,44,252,2,177
12,2,1,16,107,8,308
6,0,0,51,340,4,424
37,2,1,71,410,3,317
12,2,1,76,406,1,564
29,1,0,8,50,5,220
18,0,1,58,359,8,481
161,0,1,59,366,5,172
29,2,1,27,158,1,574
3,0,0,58,345,4,166
8,0,1,38,234,4,229
12,0,1,32,178,4,459
29,2,1,28,153,4,424
22,2,1,71,360,1,605
2,0,0,45,239,4,424
9,2,1,37,209,4,231
31,0,1,60,375,4,399
2,2,0,32,171,4,260
5,2,1,35,171,1,266
114,2,1,20,123,3,596
7,0,1,24,140,8,10
35,2,1,59,314,2,275
2,2,1,57,296,4,235
49,2,1,78,438,4,429
54,2,1,65,346,7,596
61,2,1,40,254,3,355
10,2,1,64,369,4,340
2,0,0,58,292,4,424
3,2,0,79,479,4,557
7,2,1,44,244,5,645
11,0,0,77,399,4,474
33,0,0,38,237,5,400
7,2,1,56,306,4,229
2,0,1,40,214,4,231
37,0,1,63,433,5,249
25,2,1,58,361,8,660
7,2,1,21,116,4,474
0,0,0,72,413,4,557
41,2,1,48,293,1,215
3,2,1,76,428,7,110
9,2,1,40,214,1,290
0,0,0,52,280,4,235
10,2,1,57,343,6,588
20,2,1,8,40,8,606
60,0,1,12,68,9,489
33,2,0,37,211,9,489
87,2,1,54,308,2,477
28,2,0,69,399,5,109
27,2,1,72,411,7,350
162,0,1,62,365,5,109
71,0,0,24,118,9,83
6,2,0,66,362,4,266
155,0,1,73,429,2,326
39,1,1,12,89,1,199
3,2,1,68,412,4,567
13,0,0,40,266,4,232
62,2,1,93,449,9,23
0,2,1,31,179,4,557
7,2,1,43,252,4,565
38,0,1,48,291,5,153
82,0,0,20,127,2,657
2,0,0,42,229,4,557
14,2,1,75,443,4,399
40,2,1,20,118,0,286
122,2,1,52,291,2,599
16,0,1,47,282,4,233
2,2,1,66,398,4,687
9,1,1,18,142,8,273
22,0,1,69,397,8,246
18,0,1,23,125,1,304
81,2,1,29,155,0,571
11,2,0,75,420,1,91
7,0,0,78,430,4,166
91,2,1,65,393,3,317
13,0,0,26,159,4,280
11,2,1,74,412,1,91
3,2,1,25,146,4,232
30,0,1,28,130,8,381
35,2,0,35,215,8,328
20,2,1,50,300,3,58
48,2,1,9,47,3,596
37,0,1,14,79,7,110
33,2,1,27,153,8,430
6,2,0,68,372,9,147
2,2,1,21,144,4,235
3,2,1,24,123,4,235
1,0,1,64,372,4,229
7,2,1,37,213,4,440
4,0,0,61,331,4,673
3,2,1,65,402,4,340
5,0,0,48,268,4,170
1,2,0,85,510,1,232
7,0,1,48,253,4,340
80,2,1,60,333,2,326
9,2,1,32,172,4,424
0,2,0,4,23,8,599
16,2,1,76,481,1,156
62,2,1,67,417,0,146
10,2,0,76,452,4,431
15,2,1,69,432,1,199
0,1,1,40,229,4,229
1,0,1,74,425,4,323
21,0,1,67,408,3,317
8,0,1,27,133,8,273
2,2,1,42,235,4,323
22,2,1,23,143,4,232
0,2,1,22,116,4,440
40,2,0,34,188,3,191
89,0,1,70,424,2,326
37,2,1,56,299,1,4
3,2,0,56,301,4,235
22,2,1,70,407,7,540
11,2,1,10,52,0,49
10,0,1,73,400,8,11
92,0,1,14,88,5,683
15,0,1,19,75,2,309
26,2,1,36,168,4,235
78,2,1,71,425,1,18
13,2,1,7,38,8,560
46,2,1,41,249,2,464
5,0,0,77,430,4,280
1,0,1,61,313,4,557
2,2,1,41,223,4,340
51,2,1,14,71,2,669
50,1,1,62,343,9,350
2,0,1,70,396,4,323
30,2,1,46,249,7,378
6,0,1,78,423,4,323
5,0,0,26,145,1,194
36,2,1,48,266,6,354
98,0,1,47,259,0,21
20,2,1,61,406,5,315
101,0,1,35,207,8,352
15,0,1,23,112,5,202
7,2,0,23,134,8,438
110,2,1,79,423,9,350
12,2,1,11,47,1,136
5,2,0,65,356,4,280
13,2,1,46,293,2,140
6,2,1,60,361,4,231
7,0,0,66,352,1,564
7,0,1,47,275,4,148
72,2,1,49,287,5,202
0,0,0,29,202,4,232
7,2,1,2,11,5,134
9,2,1,70,408,4,399
13,0,1,44,262,4,455
1,0,0,56,311,4,424
49,2,1,76,411,7,182
19,2,0,75,448,4,29
22,2,1,28,150,8,660
3,2,0,32,175,4,262
4,2,1,65,382,4,613
289,0,1,58,361,5,499
9,2,1,72,430,1,138
194,0,1,21,114,8,209
28,0,0,3,15,8,416
0,2,1,62,317,4,323
4,2,1,25,150,4,148
7,0,1,70,403,1,215
56,0,1,8,49,8,581
5,0,0,24,168,8,14
20,1,1,21,143,2,348
21,2,1,61,395,5,249
2,1,1,3,16,2,220
0,0,0,48,287,4,229
18,2,1,35,242,3,315
41,2,1,77,440,9,506
5,2,0,41,215,4,231
6,2,1,74,402,9,489
0,0,1,35,194,4,229
37,2,1,7,35,5,253
8,0,1,44,242,4,235
13,0,0,50,262,2,326
0,0,1,22,134,4,229
6,2,1,75,402,1,215
53,0,1,70,417,9,489
18,2,1,58,404,6,225
1,2,0,34,198,4,235
15,0,0,29,150,4,399
5,1,0,73,407,4,280
2,0,1,49,233,4,148
27,2,1,20,98,4,230
19,2,1,11,73,3,355
1,2,1,73,443,4,231
32,1,1,64,428,5,400
33,2,0,53,314,1,4
61,0,1,27,145,6,684
4,0,0,26,150,4,565
7,2,1,74,377,4,340
40,2,1,44,229,5,655
7,0,0,9,44,8,599
5,2,1,69,454,1,215
14,0,0,16,98,5,207
5,2,0,40,234,4,456
61,2,1,44,245,5,0
32,2,1,64,349,0,335
47,2,1,48,266,4,344
39,2,1,5,33,2,140
10,2,1,53,312,4,235
3,2,1,56,319,4,235
12,2,1,43,236,4,170
2,2,1,9,69,4,235
39,2,1,61,402,0,664
2,2,1,68,408,4,440
40,0,1,34,189,8,468
46,0,1,67,377,7,23
27,0,1,51,282,3,58
11,0,0,72,414,2,177
6,0,0,42,248,4,181
38,2,1,43,221,9,489
0,2,0,29,154,4,235
187,2,1,76,415,9,23
1,2,0,73,386,1,232
56,0,1,74,434,0,571
13,0,1,6,26,4,231
12,0,1,67,358,2,172
10,0,1,73,379,8,246
6,2,1,66,400,4,399
13,2,1,38,197,9,110
3,2,0,62,332,4,266
10,0,1,22,122,4,424
5,0,0,74,413,7,110
3,0,1,64,406,4,227
3,2,0,41,233,5,253
19,1,1,5,33,0,335
9,0,0,60,337,4,340
166,0,1,24,111,8,43
62,2,1,34,150,3,313
9,2,1,39,237,4,458
4,2,1,71,401,4,54
4,2,1,44,241,4,148
12,1,1,55,341,5,172
3,0,0,64,379,4,424
29,0,1,71,400,2,599
17,0,0,55,273,2,32
50,2,1,46,258,9,23
7,2,0,42,232,4,231
33,0,1,68,379,8,530
30,2,1,74,409,9,350
46,0,1,19,120,2,109
7,2,1,68,408,9,334
40,0,0,5,29,2,476
8,1,0,11,78,4,280
52,2,1,44,267,4,231
16,0,1,74,443,7,110
1,2,1,45,285,4,340
5,0,1,21,131,4,368
120,0,1,55,380,5,165
84,2,1,68,361,2,309
7,0,0,60,316,2,326
2,2,0,34,189,4,340
12,0,0,10,55,6,588
5,0,1,42,244,4,431
6,0,1,75,405,4,440
5,0,0,33,209,4,199
6,0,0,8,42,3,336
1,2,0,56,297,4,311
8,2,1,12,61,6,284
45,0,1,16,92,8,186
3,2,1,29,173,4,229
9,2,0,29,150,4,231
7,0,0,68,384,1,46
1,0,0,69,404,4,323
9,2,1,76,460,4,340
4,0,0,38,201,4,440
2,2,0,39,217,4,399
3,2,1,52,276,4,536
35,0,1,60,371,4,229
14,0,0,6,28,5,253
2,0,1,67,372,4,404
37,2,0,23,125,8,359
1,0,0,52,327,4,170
44,0,1,80,460,2,309
21,0,0,17,108,8,599
3,0,1,51,294,4,170
4,0,0,67,393,4,166
20,0,1,72,458,5,57
42,2,1,25,136,3,261
61,2,1,21,136,6,509
30,2,1,42,252,5,127
8,2,1,75,415,4,148
6,0,0,41,183,4,229
9,0,0,47,260,0,571
131,0,1,19,121,5,32
12,0,1,45,244,4,230
27,2,1,15,92,3,317
28,2,1,71,407,8,469
24,2,1,26,164,3,689
59,2,1,30,178,0,257
2,0,0,64,373,4,148
3,0,0,42,220,4,323
12,2,1,61,353,4,440
8,1,0,15,75,4,340
5,2,1,61,347,4,323
53,0,0,36,182,9,490
1,0,1,73,476,4,323
3,2,1,14,74,4,673
19,1,1,46,289,3,315
116,0,1,73,391,8,186
6,2,0,1,4,8,501
7,2,1,72,391,1,199
12,0,0,37,190,4,323
14,0,1,14,100,8,126
1,1,1,56,320,4,280
6,0,1,68,399,4,72
10,2,1,62,371,4,399
2,0,0,40,224,4,323
37,2,1,21,121,5,253
21,2,0,29,157,9,489
0,0,0,21,135,0,286
52,2,1,36,226,5,134
10,0,1,28,187,4,232
109,2,1,63,341,2,348
18,0,0,10,57,0,286
7,2,0,35,180,4,340
5,0,0,51,284,4,232
9,0,0,79,379,4,235
10,2,1,84,464,7,489
74,2,1,70,392,2,220
10,2,1,61,385,4,323
41,0,1,57,310,5,56
31,0,1,4,26,8,468
71,0,1,35,213,5,56
1,2,0,26,179,4,399
12,2,1,47,286,3,56
10,0,1,74,404,4,474
0,2,1,63,309,4,440
1,0,1,67,352,4,440
20,2,1,13,88,2,275
24,2,1,10,56,3,163
9,2,1,23,120,5,134
8,2,1,64,372,4,200
17,0,1,65,357,4,424
18,0,0,40,251,4,231
22,0,0,10,64,2,645
0,2,1,25,129,4,235
1,2,1,10,44,1,290
39,2,1,41,246,7,490
19,0,1,39,234,3,355
11,2,1,30,159,2,499
60,0,1,32,179,2,208
4,2,1,45,231,1,353
12,2,0,24,175,2,465
9,2,1,61,314,1,612
34,2,1,42,241,5,505
8,0,0,66,408,4,456
9,2,1,70,422,4,440
0,0,0,82,473,4,235
18,0,0,6,34,2,103
32,0,1,32,203,2,172
25,2,1,58,361,8,179
1,0,1,35,205,4,96
20,0,1,72,413,2,111
9,2,1,11,48,0,48
10,2,0,25,132,2,275
24,0,1,26,130,8,599
11,0,1,82,402,6,684
1,2,1,54,277,4,231
85,0,1,30,147,5,202
50,2,1,53,274,6,603
4,0,0,39,245,8,158
1,2,0,14,76,1,262
6,0,0,65,387,4,323
